InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
564902,71459,HANGING JAM JAR T-LIGHT HOLDERS,12,31/08/2011 11:50,0.85,18198.0,United Kingdom
561701,23005,TRAVEL CARD WALLET I LOVE LONDON,24,29/07/2011 10:41,0.42,13102.0,United Kingdom
574039,21380,WOODEN HAPPY BIRTHDAY GARLAND,12,02/11/2011 12:57,2.95,17800.0,United Kingdom
557320,15056P,EDWARDIAN PARASOL PINK,6,20/06/2011 08:50,5.95,15854.0,United Kingdom
557772,20723,STRAWBERRY CHARLOTTE BAG,20,22/06/2011 14:47,0.85,16458.0,United Kingdom
566755,23327,HANGING CLEAR MINI BOTTLE,48,14/09/2011 15:49,0.63,13877.0,United Kingdom
557772,85099F,JUMBO BAG STRAWBERRY,20,22/06/2011 14:47,2.08,16458.0,United Kingdom
563150,47599A,PINK PARTY BAGS,6,12/08/2011 11:41,2.1,15192.0,United Kingdom
577218,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,18/11/2011 12:02,0.29,13117.0,United Kingdom
563033,22560,TRADITIONAL MODELLING CLAY,2,11/08/2011 14:48,1.25,16928.0,United Kingdom
564902,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,31/08/2011 11:50,1.65,18198.0,United Kingdom
576088,22960,JAM MAKING SET WITH JARS,20,14/11/2011 08:41,4.6,17450.0,United Kingdom
562769,20727,LUNCH BAG  BLACK SKULL.,10,09/08/2011 10:52,1.65,14409.0,United Kingdom
574513,21754,HOME BUILDING BLOCK WORD,18,04/11/2011 13:31,5.45,15291.0,United Kingdom
565144,85099B,JUMBO BAG RED RETROSPOT,30,01/09/2011 13:50,2.08,16456.0,United Kingdom
565764,22960,JAM MAKING SET WITH JARS,1,06/09/2011 14:10,4.25,,United Kingdom
557951,23203,JUMBO BAG DOILEY PATTERNS,10,23/06/2011 17:53,2.08,14825.0,United Kingdom
564058,22948,METAL DECORATION NAUGHTY CHILDREN ,24,22/08/2011 14:23,0.85,17676.0,United Kingdom
566054,20724,RED RETROSPOT CHARLOTTE BAG,10,08/09/2011 15:04,0.85,12592.0,Germany
556936,22300,COFFEE MUG DOG + BALL DESIGN,6,15/06/2011 16:04,2.55,,United Kingdom
560523,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,36,19/07/2011 11:56,1.25,15462.0,United Kingdom
566054,POST,POSTAGE,1,08/09/2011 15:04,18.0,12592.0,Germany
559707,POST,POSTAGE,2,12/07/2011 10:04,40.0,12358.0,Austria
559154,84813,SET OF 4 DIAMOND NAPKIN RINGS,4,06/07/2011 15:15,12.75,17045.0,United Kingdom
558430,85099B,JUMBO BAG RED RETROSPOT,10,29/06/2011 12:12,2.08,13238.0,United Kingdom
575984,23203,JUMBO BAG VINTAGE DOILY ,10,13/11/2011 13:50,2.08,17068.0,United Kingdom
562093,85099B,JUMBO BAG RED RETROSPOT,20,02/08/2011 12:59,1.79,13777.0,United Kingdom
557961,23020,GLASS  SONGBIRD STORAGE JAR,2,24/06/2011 08:40,12.5,18257.0,United Kingdom
569333,23526,DOG LICENCE WALL ART,4,03/10/2011 13:49,5.95,13431.0,United Kingdom
560026,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,14/07/2011 13:11,1.25,16928.0,United Kingdom
576929,21615,4 LAVENDER BOTANICAL DINNER CANDLES,12,17/11/2011 11:09,1.25,16638.0,United Kingdom
555525,22938,CUPCAKE LACE PAPER SET 6,12,05/06/2011 11:40,1.95,14709.0,United Kingdom
563150,21462,"NURSERY A,B,C PAINTED LETTERS",2,12/08/2011 11:41,6.75,15192.0,United Kingdom
570864,21544,SKULLS  WATER TRANSFER TATTOOS ,12,12/10/2011 15:41,0.85,16945.0,United Kingdom
562138,21533,RETROSPOT LARGE MILK JUG,12,03/08/2011 10:04,4.25,14737.0,United Kingdom
565417,21242,RED RETROSPOT PLATE ,8,04/09/2011 12:04,1.69,15738.0,United Kingdom
563180,84978,HANGING HEART JAR T-LIGHT HOLDER,12,12/08/2011 14:25,1.25,16209.0,United Kingdom
575971,22834,HAND WARMER BABUSHKA DESIGN,12,13/11/2011 13:00,2.1,13700.0,United Kingdom
558430,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,29/06/2011 12:12,2.08,13238.0,United Kingdom
563374,47566B,TEA TIME PARTY BUNTING,4,16/08/2011 10:03,4.95,13953.0,United Kingdom
575971,23301,GARDENERS KNEELING PAD KEEP CALM ,12,13/11/2011 13:00,1.65,13700.0,United Kingdom
564058,22866,HAND WARMER SCOTTY DOG DESIGN,12,22/08/2011 14:23,2.1,17676.0,United Kingdom
558622,21643,ASSORTED TUTTI FRUTTI MIRROR,12,30/06/2011 16:51,1.25,16357.0,United Kingdom
576929,23320,GIANT 50'S CHRISTMAS CRACKER,12,17/11/2011 11:09,2.89,16638.0,United Kingdom
566425,85099B,JUMBO BAG RED RETROSPOT,20,12/09/2011 14:22,2.08,16458.0,United Kingdom
564902,22178,VICTORIAN GLASS HANGING T-LIGHT,192,31/08/2011 11:50,1.06,18198.0,United Kingdom
578313,22776,SWEETHEART 3 TIER CAKE STAND ,1,23/11/2011 16:24,9.95,17757.0,United Kingdom
555525,23202,JUMBO BAG VINTAGE LEAF,20,05/06/2011 11:40,2.08,14709.0,United Kingdom
564351,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,16,24/08/2011 14:59,4.25,13881.0,United Kingdom
569856,23203,JUMBO BAG VINTAGE DOILY ,10,06/10/2011 14:28,2.08,17068.0,United Kingdom
561701,22197,POPCORN HOLDER,48,29/07/2011 10:41,0.85,13102.0,United Kingdom
561120,22385,JUMBO BAG SPACEBOY DESIGN,10,25/07/2011 12:50,2.08,15835.0,United Kingdom
574039,22633,HAND WARMER UNION JACK,1,02/11/2011 12:57,2.1,17800.0,United Kingdom
578313,22695,WICKER WREATH SMALL,10,23/11/2011 16:24,1.45,17757.0,United Kingdom
560185,21746,SMALL RED RETROSPOT WINDMILL,36,15/07/2011 11:50,1.25,14676.0,United Kingdom
576916,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,17/11/2011 10:24,2.95,14655.0,United Kingdom
568685,22294,HEART FILIGREE DOVE  SMALL,24,28/09/2011 14:21,1.25,16394.0,United Kingdom
575197,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,09/11/2011 09:42,0.85,16767.0,United Kingdom
569845,23395,BELLE JARDINIERE CUSHION COVER,4,06/10/2011 13:41,3.75,14819.0,United Kingdom
563711,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2,18/08/2011 15:41,1.25,16928.0,United Kingdom
574039,22865,HAND WARMER OWL DESIGN,2,02/11/2011 12:57,2.1,17800.0,United Kingdom
571852,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,19/10/2011 13:20,2.08,14273.0,United Kingdom
567941,22927,GREEN GIANT GARDEN THERMOMETER,2,22/09/2011 18:24,5.95,13519.0,United Kingdom
576824,23209,LUNCH BAG VINTAGE DOILY ,30,16/11/2011 14:26,1.65,12910.0,United Kingdom
563033,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,11/08/2011 14:48,1.25,16928.0,United Kingdom
563835,23201,JUMBO BAG ALPHABET,10,19/08/2011 12:53,2.08,13242.0,United Kingdom
572657,71459,HANGING JAM JAR T-LIGHT HOLDERS,12,25/10/2011 12:27,0.85,15615.0,United Kingdom
559707,22059,CERAMIC STRAWBERRY DESIGN MUG,12,12/07/2011 10:04,1.49,12358.0,Austria
574513,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,48,04/11/2011 13:31,0.29,15291.0,United Kingdom
559092,21531,RED RETROSPOT SUGAR JAM BOWL,6,06/07/2011 10:48,2.55,16829.0,United Kingdom
557320,20679,EDWARDIAN PARASOL RED,12,20/06/2011 08:50,5.95,15854.0,United Kingdom
558430,85066,CREAM SWEETHEART MINI CHEST,2,29/06/2011 12:12,12.75,13238.0,United Kingdom
565093,23013,GLASS APOTHECARY BOTTLE TONIC,12,01/09/2011 10:38,3.45,13408.0,United Kingdom
566623,21787,RAIN PONCHO RETROSPOT,72,14/09/2011 09:31,0.85,12756.0,Japan
572874,23295,SET OF 12 MINI LOAF BAKING CASES,24,26/10/2011 13:28,0.83,13408.0,United Kingdom
558418,22935,BAKING MOULD ROSE MILK CHOCOLATE,6,29/06/2011 11:35,2.75,12901.0,United Kingdom
569126,23170,REGENCY TEA PLATE ROSES ,24,30/09/2011 13:28,1.65,13347.0,United Kingdom
562788,23203,JUMBO BAG VINTAGE DOILY ,100,09/08/2011 13:48,1.79,17669.0,United Kingdom
566189,20969,RED FLORAL FELTCRAFT SHOULDER BAG,2,09/09/2011 13:19,3.75,17800.0,United Kingdom
563374,47599A,PINK PARTY BAGS,6,16/08/2011 10:03,2.1,13953.0,United Kingdom
572305,82494L,WOODEN FRAME ANTIQUE WHITE ,1,23/10/2011 15:09,2.95,17131.0,United Kingdom
563374,21086,SET/6 RED SPOTTY PAPER CUPS,12,16/08/2011 10:03,0.65,13953.0,United Kingdom
574756,23583,LUNCH BAG PAISLEY PARK  ,10,07/11/2011 09:40,1.65,13534.0,United Kingdom
561532,22960,JAM MAKING SET WITH JARS,72,28/07/2011 09:30,3.75,15061.0,United Kingdom
562107,21642,ASSORTED TUTTI FRUTTI PEN,96,02/08/2011 15:29,0.29,13805.0,United Kingdom
555525,21930,JUMBO STORAGE BAG SKULLS,10,05/06/2011 11:40,2.08,14709.0,United Kingdom
561701,22975,SPACEBOY CHILDRENS EGG CUP,12,29/07/2011 10:41,1.25,13102.0,United Kingdom
576088,22979,PANTRY WASHING UP BRUSH,48,14/11/2011 08:41,1.93,17450.0,United Kingdom
563212,47599B,BLUE PARTY BAGS ,5,14/08/2011 12:41,2.1,17800.0,United Kingdom
568685,85061W,WHITE JEWELLED HEART DECORATION,24,28/09/2011 14:21,0.85,16394.0,United Kingdom
567941,22487,WHITE WOOD GARDEN PLANT LADDER,2,22/09/2011 18:24,9.95,13519.0,United Kingdom
558562,20726,LUNCH BAG WOODLAND,20,30/06/2011 13:28,1.65,16401.0,United Kingdom
563150,21829,DINOSAUR KEYRINGS ASSORTED,72,12/08/2011 11:41,0.21,15192.0,United Kingdom
558314,22729,ALARM CLOCK BAKELIKE ORANGE,12,28/06/2011 11:38,3.75,16672.0,United Kingdom
575480,22835,HOT WATER BOTTLE I AM SO POORLY,4,09/11/2011 16:26,4.95,15594.0,United Kingdom
563835,20713,JUMBO BAG OWLS,10,19/08/2011 12:53,2.08,13242.0,United Kingdom
557772,82581,TOILET METAL SIGN,12,22/06/2011 14:47,0.55,16458.0,United Kingdom
576929,22592,CARDHOLDER HOLLY WREATH METAL,4,17/11/2011 11:09,3.75,16638.0,United Kingdom
558686,21671,RED SPOT CERAMIC DRAWER KNOB,12,01/07/2011 11:33,1.25,17706.0,United Kingdom
566054,23206,LUNCH BAG APPLE DESIGN,20,08/09/2011 15:04,1.65,12592.0,Germany
573421,22813,PACK 3 BOXES BIRD PANNETONE ,12,31/10/2011 09:50,1.95,14292.0,United Kingdom
560026,21669,BLUE STRIPE CERAMIC DRAWER KNOB,2,14/07/2011 13:11,1.25,16928.0,United Kingdom
557295,22382,LUNCH BAG SPACEBOY DESIGN ,10,19/06/2011 13:37,1.65,12724.0,France
558418,22713,CARD I LOVE LONDON ,12,29/06/2011 11:35,0.42,12901.0,United Kingdom
560931,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,22/07/2011 10:25,1.65,16365.0,United Kingdom
575673,21617,4 LILY  BOTANICAL DINNER CANDLES,12,10/11/2011 15:04,1.25,14863.0,United Kingdom
561115,21922,UNION STRIPE WITH FRINGE  HAMMOCK,12,25/07/2011 12:12,6.95,17675.0,United Kingdom
577218,90058B,CRYSTAL STUD EARRINGS ASSORTED COL ,36,18/11/2011 12:02,0.38,13117.0,United Kingdom
563371,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,16/08/2011 09:39,1.65,14006.0,United Kingdom
566086,21523,DOORMAT FANCY FONT HOME SWEET HOME,20,09/09/2011 10:16,7.08,14051.0,United Kingdom
572124,22601,CHRISTMAS RETROSPOT ANGEL WOOD,60,21/10/2011 08:47,0.85,14156.0,EIRE
563371,23207,LUNCH BAG ALPHABET DESIGN,10,16/08/2011 09:39,1.65,14006.0,United Kingdom
561202,20725,LUNCH BAG RED RETROSPOT,10,25/07/2011 15:14,1.65,17705.0,United Kingdom
572874,22727,ALARM CLOCK BAKELIKE RED ,12,26/10/2011 13:28,3.75,13408.0,United Kingdom
558557,22193,RED DINER WALL CLOCK,12,30/06/2011 13:17,7.65,13282.0,United Kingdom
556130,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,09/06/2011 10:48,0.85,15738.0,United Kingdom
563504,82483,WOOD 2 DRAWER CABINET WHITE FINISH,16,17/08/2011 09:16,5.95,16218.0,United Kingdom
558896,23207,LUNCH BAG ALPHABET DESIGN,1,04/07/2011 15:55,1.65,,United Kingdom
569029,23283,DOORMAT VINTAGE LEAF,20,30/09/2011 10:25,8.0,17450.0,United Kingdom
558562,20725,LUNCH BAG RED RETROSPOT,20,30/06/2011 13:28,1.65,16401.0,United Kingdom
566623,21789,KIDS RAIN MAC PINK,24,14/09/2011 09:31,0.85,12756.0,Japan
558562,23209,LUNCH BAG DOILEY PATTERN ,10,30/06/2011 13:28,1.65,16401.0,United Kingdom
563504,85130C,BEADED CRYSTAL HEART BLUE  LARGE,24,17/08/2011 09:16,0.79,16218.0,United Kingdom
572124,85199S,SMALL HANGING IVORY/RED WOOD BIRD,72,21/10/2011 08:47,0.42,14156.0,EIRE
566425,20724,RED RETROSPOT CHARLOTTE BAG,10,12/09/2011 14:22,0.85,16458.0,United Kingdom
563371,20725,LUNCH BAG RED RETROSPOT,10,16/08/2011 09:39,1.65,14006.0,United Kingdom
557295,20728,LUNCH BAG CARS BLUE,10,19/06/2011 13:37,1.65,12724.0,France
573008,22935,BAKING MOULD ROSE MILK CHOCOLATE,2,27/10/2011 12:26,2.75,12901.0,United Kingdom
564895,22502,PICNIC BASKET WICKER SMALL,1,31/08/2011 10:55,5.95,15596.0,United Kingdom
559707,20679,EDWARDIAN PARASOL RED,12,12/07/2011 10:04,5.95,12358.0,Austria
559092,21535,RED RETROSPOT SMALL MILK JUG,12,06/07/2011 10:48,2.55,16829.0,United Kingdom
572462,15056P,EDWARDIAN PARASOL PINK,3,24/10/2011 13:06,5.95,18240.0,United Kingdom
558418,21787,RAIN PONCHO RETROSPOT,48,29/06/2011 11:35,0.85,12901.0,United Kingdom
569333,22584,PACK OF 6 PANNETONE GIFT BOXES,72,03/10/2011 13:49,2.55,13431.0,United Kingdom
567508,21671,RED SPOT CERAMIC DRAWER KNOB,12,20/09/2011 14:50,1.25,17724.0,United Kingdom
572337,22356,CHARLOTTE BAG PINK POLKADOT,100,24/10/2011 10:30,0.72,14607.0,United Kingdom
558686,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,01/07/2011 11:33,1.25,17706.0,United Kingdom
556203,23221,REINDEER HEART DECORATION SILVER,12,09/06/2011 13:09,0.83,12399.0,Belgium
557951,23199,JUMBO BAG APPLES,10,23/06/2011 17:53,2.08,14825.0,United Kingdom
574513,21755,LOVE BUILDING BLOCK WORD,18,04/11/2011 13:31,5.45,15291.0,United Kingdom
564351,22621,TRADITIONAL KNITTING NANCY,48,24/08/2011 14:59,1.45,13881.0,United Kingdom
575480,22111,SCOTTIE DOG HOT WATER BOTTLE,6,09/11/2011 16:26,4.95,15594.0,United Kingdom
573421,23247,BISCUIT TIN 50'S CHRISTMAS,6,31/10/2011 09:50,2.89,14292.0,United Kingdom
576916,22784,LANTERN CREAM GAZEBO ,3,17/11/2011 10:24,4.95,14655.0,United Kingdom
563368,20728,LUNCH BAG CARS BLUE,10,16/08/2011 09:00,1.65,13995.0,United Kingdom
563180,22465,HANGING METAL STAR LANTERN,12,12/08/2011 14:25,1.65,16209.0,United Kingdom
556062,22427,ENAMEL FLOWER JUG CREAM,24,08/06/2011 14:06,5.45,15189.0,United Kingdom
566054,20719,WOODLAND CHARLOTTE BAG,20,08/09/2011 15:04,0.85,12592.0,Germany
575633,20679,EDWARDIAN PARASOL RED,4,10/11/2011 13:44,5.95,15355.0,United Kingdom
572657,23343,JUMBO BAG VINTAGE CHRISTMAS ,50,25/10/2011 12:27,2.08,15615.0,United Kingdom
573421,23161,REGENCY CAKE FORK,24,31/10/2011 09:50,1.25,14292.0,United Kingdom
561732,84879,ASSORTED COLOUR BIRD ORNAMENT,16,29/07/2011 12:13,1.69,14511.0,United Kingdom
569856,23313,VINTAGE CHRISTMAS BUNTING,5,06/10/2011 14:28,4.95,17068.0,United Kingdom
574756,23582,VINTAGE DOILY JUMBO BAG RED ,20,07/11/2011 09:40,2.08,13534.0,United Kingdom
562107,20992,JAZZ HEARTS PURSE NOTEBOOK,96,02/08/2011 15:29,0.39,13805.0,United Kingdom
563150,20750,RED RETROSPOT MINI CASES,6,12/08/2011 11:41,7.95,15192.0,United Kingdom
560185,21977,PACK OF 60 PINK PAISLEY CAKE CASES,48,15/07/2011 11:50,0.55,14676.0,United Kingdom
574348,23084,RABBIT NIGHT LIGHT,24,04/11/2011 10:28,1.79,13756.0,United Kingdom
575480,23355,HOT WATER BOTTLE KEEP CALM,4,09/11/2011 16:26,4.95,15594.0,United Kingdom
563033,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,3,11/08/2011 14:48,1.25,16928.0,United Kingdom
562462,22207,FRYING PAN UNION FLAG,24,05/08/2011 11:21,3.75,16029.0,United Kingdom
577218,20668,DISCO BALL CHRISTMAS DECORATION,24,18/11/2011 12:02,0.12,13117.0,United Kingdom
558622,21936,RED RETROSPOT PICNIC BAG,5,30/06/2011 16:51,2.95,16357.0,United Kingdom
555590,21671,RED SPOT CERAMIC DRAWER KNOB,12,06/06/2011 09:39,1.25,17690.0,United Kingdom
566425,20719,WOODLAND CHARLOTTE BAG,10,12/09/2011 14:22,0.85,16458.0,United Kingdom
569836,23209,LUNCH BAG VINTAGE DOILY ,20,06/10/2011 13:06,1.65,12910.0,United Kingdom
564902,20749,ASSORTED COLOUR MINI CASES,4,31/08/2011 11:50,7.95,18198.0,United Kingdom
556936,22852,DOG BOWL VINTAGE CREAM,4,15/06/2011 16:04,4.25,,United Kingdom
560284,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,18/07/2011 09:15,0.65,13705.0,United Kingdom
576063,22697,GREEN REGENCY TEACUP AND SAUCER,24,13/11/2011 15:37,2.55,15502.0,United Kingdom
560284,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,18/07/2011 09:15,1.25,13705.0,United Kingdom
569856,20712,JUMBO BAG WOODLAND ANIMALS,10,06/10/2011 14:28,2.08,17068.0,United Kingdom
561732,22776,SWEETHEART CAKESTAND 3 TIER,4,29/07/2011 12:13,9.95,14511.0,United Kingdom
571410,46000M,POLYESTER FILLER PAD 45x45cm,4,17/10/2011 12:32,1.55,17527.0,United Kingdom
569836,22568,FELTCRAFT CUSHION OWL,24,06/10/2011 13:06,3.39,12910.0,United Kingdom
570495,22534,MAGIC DRAWING SLATE SPACEBOY ,48,11/10/2011 09:05,0.42,16861.0,United Kingdom
569845,46000S,POLYESTER FILLER PAD 40x40cm,12,06/10/2011 13:41,1.45,14819.0,United Kingdom
575971,22865,HAND WARMER OWL DESIGN,24,13/11/2011 13:00,2.1,13700.0,United Kingdom
564313,23235,STORAGE TIN VINTAGE LEAF,6,24/08/2011 12:54,2.89,13728.0,United Kingdom
570864,21931,JUMBO STORAGE BAG SUKI,10,12/10/2011 15:41,2.08,16945.0,United Kingdom
571506,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,6,17/10/2011 15:22,7.95,15355.0,United Kingdom
563150,17003,BROCADE RING PURSE ,72,12/08/2011 11:41,0.29,15192.0,United Kingdom
562138,21467,CHERRY CROCHET FOOD COVER,15,03/08/2011 10:04,3.75,14737.0,United Kingdom
566189,22332,SKULLS PARTY BAG + STICKER SET,3,09/09/2011 13:19,1.65,17800.0,United Kingdom
572067,23200,JUMBO BAG PEARS,10,20/10/2011 13:13,2.08,16099.0,United Kingdom
572874,21479,WHITE SKULL HOT WATER BOTTLE ,24,26/10/2011 13:28,3.75,13408.0,United Kingdom
562093,15056BL,EDWARDIAN PARASOL BLACK,6,02/08/2011 12:59,4.95,13777.0,United Kingdom
562788,22386,JUMBO BAG PINK POLKADOT,30,09/08/2011 13:48,2.08,17669.0,United Kingdom
557295,23084,RABBIT NIGHT LIGHT,12,19/06/2011 13:37,2.08,12724.0,France
576063,23162,REGENCY TEA STRAINER,6,13/11/2011 15:37,3.75,15502.0,United Kingdom
570495,47599B,BLUE PARTY BAGS ,10,11/10/2011 09:05,2.1,16861.0,United Kingdom
563371,20728,LUNCH BAG CARS BLUE,10,16/08/2011 09:39,1.65,14006.0,United Kingdom
569321,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,03/10/2011 12:23,1.25,,United Kingdom
565153,21212,PACK OF 72 RETROSPOT CAKE CASES,24,01/09/2011 14:47,0.55,18241.0,United Kingdom
557961,23209,LUNCH BAG DOILEY PATTERN ,10,24/06/2011 08:40,1.65,18257.0,United Kingdom
563011,22231,JIGSAW TREE WITH BIRDHOUSE,12,11/08/2011 12:00,0.59,16283.0,United Kingdom
565093,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,01/09/2011 10:38,0.55,13408.0,United Kingdom
565144,21931,JUMBO STORAGE BAG SUKI,20,01/09/2011 13:50,2.08,16456.0,United Kingdom
557772,82580,BATHROOM METAL SIGN,12,22/06/2011 14:47,0.55,16458.0,United Kingdom
576916,22633,HAND WARMER UNION JACK,12,17/11/2011 10:24,2.1,14655.0,United Kingdom
563371,22556,PLASTERS IN TIN CIRCUS PARADE ,12,16/08/2011 09:39,1.65,14006.0,United Kingdom
570864,23203,JUMBO BAG VINTAGE DOILY ,10,12/10/2011 15:41,2.08,16945.0,United Kingdom
571410,21485,RETROSPOT HEART HOT WATER BOTTLE,3,17/10/2011 12:32,4.95,17527.0,United Kingdom
570864,22150,3 STRIPEY MICE FELTCRAFT,12,12/10/2011 15:41,1.95,16945.0,United Kingdom
555525,23284,DOORMAT KEEP CALM AND COME IN,4,05/06/2011 11:40,7.95,14709.0,United Kingdom
562462,22854,CREAM SWEETHEART EGG HOLDER,36,05/08/2011 11:21,4.25,16029.0,United Kingdom
567941,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,22/09/2011 18:24,11.95,13519.0,United Kingdom
564313,48188,DOORMAT WELCOME PUPPIES,2,24/08/2011 12:54,7.95,13728.0,United Kingdom
556203,23220,REINDEER HEART DECORATION GOLD,12,09/06/2011 13:09,0.83,12399.0,Belgium
558562,22383,LUNCH BAG SUKI DESIGN ,20,30/06/2011 13:28,1.65,16401.0,United Kingdom
562788,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,09/08/2011 13:48,2.55,17669.0,United Kingdom
564473,20727,LUNCH BAG  BLACK SKULL.,20,25/08/2011 12:33,1.65,16722.0,United Kingdom
560185,22090,PAPER BUNTING RETROSPOT,24,15/07/2011 11:50,2.95,14676.0,United Kingdom
569333,23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,8,03/10/2011 13:49,2.89,13431.0,United Kingdom
563013,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,11/08/2011 12:01,4.15,12993.0,United Kingdom
566260,21790,VINTAGE SNAP CARDS,144,11/09/2011 12:45,0.72,14212.0,United Kingdom
564058,23209,LUNCH BAG VINTAGE DOILY ,10,22/08/2011 14:23,1.65,17676.0,United Kingdom
576063,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,13/11/2011 15:37,6.35,15502.0,United Kingdom
566189,85185B,PINK HORSE SOCK PUPPET,4,09/09/2011 13:19,2.95,17800.0,United Kingdom
566260,84991,60 TEATIME FAIRY CAKE CASES,120,11/09/2011 12:45,0.42,14212.0,United Kingdom
574756,23321,SMALL WHITE HEART OF WICKER,12,07/11/2011 09:40,1.65,13534.0,United Kingdom
577218,35953,FOLKART STAR CHRISTMAS DECORATIONS,48,18/11/2011 12:02,0.39,13117.0,United Kingdom
573421,15056BL,EDWARDIAN PARASOL BLACK,60,31/10/2011 09:50,4.95,14292.0,United Kingdom
571410,23355,HOT WATER BOTTLE KEEP CALM,4,17/10/2011 12:32,4.95,17527.0,United Kingdom
560026,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,14/07/2011 13:11,1.25,16928.0,United Kingdom
561120,85099F,JUMBO BAG STRAWBERRY,10,25/07/2011 12:50,2.08,15835.0,United Kingdom
555571,21670,BLUE SPOT CERAMIC DRAWER KNOB,36,05/06/2011 15:36,1.25,15462.0,United Kingdom
571506,23355,HOT WATER BOTTLE KEEP CALM,1,17/10/2011 15:22,4.95,15355.0,United Kingdom
561115,21669,BLUE STRIPE CERAMIC DRAWER KNOB,24,25/07/2011 12:12,1.25,17675.0,United Kingdom
565144,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,01/09/2011 13:50,2.08,16456.0,United Kingdom
576916,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,17/11/2011 10:24,0.85,14655.0,United Kingdom
569321,21668,RED STRIPE CERAMIC DRAWER KNOB,12,03/10/2011 12:23,1.45,,United Kingdom
559154,22112,CHOCOLATE HOT WATER BOTTLE,3,06/07/2011 15:15,4.95,17045.0,United Kingdom
558686,21498,RED RETROSPOT WRAP ,25,01/07/2011 11:33,0.42,17706.0,United Kingdom
557951,22386,JUMBO BAG PINK POLKADOT,10,23/06/2011 17:53,2.08,14825.0,United Kingdom
563711,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,18/08/2011 15:41,1.25,16928.0,United Kingdom
555861,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,07/06/2011 14:27,2.08,12990.0,United Kingdom
561701,23249,VINTAGE RED ENAMEL TRIM PLATE,12,29/07/2011 10:41,1.65,13102.0,United Kingdom
567370,20750,RED RETROSPOT MINI CASES,24,20/09/2011 09:13,6.35,14236.0,United Kingdom
575197,85199S,SMALL HANGING IVORY/RED WOOD BIRD,24,09/11/2011 09:42,0.42,16767.0,United Kingdom
575984,23581,JUMBO BAG PAISLEY PARK,10,13/11/2011 13:50,2.08,17068.0,United Kingdom
565144,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,01/09/2011 13:50,2.08,16456.0,United Kingdom
575971,21914,BLUE HARMONICA IN BOX ,12,13/11/2011 13:00,1.25,13700.0,United Kingdom
561202,20727,LUNCH BAG  BLACK SKULL.,10,25/07/2011 15:14,1.65,17705.0,United Kingdom
563013,22382,LUNCH BAG SPACEBOY DESIGN ,10,11/08/2011 12:01,1.65,12993.0,United Kingdom
569126,23250,VINTAGE RED TRIM ENAMEL BOWL ,24,30/09/2011 13:28,1.25,13347.0,United Kingdom
559092,23163,REGENCY SUGAR TONGS,8,06/07/2011 10:48,2.49,16829.0,United Kingdom
559006,22469,HEART OF WICKER SMALL,24,05/07/2011 12:41,1.65,14905.0,United Kingdom
571852,85099B,JUMBO BAG RED RETROSPOT,10,19/10/2011 13:20,2.08,14273.0,United Kingdom
575971,22866,HAND WARMER SCOTTY DOG DESIGN,24,13/11/2011 13:00,2.1,13700.0,United Kingdom
557794,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,23/06/2011 09:08,5.45,16287.0,United Kingdom
569321,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,38,03/10/2011 12:23,1.25,,United Kingdom
557229,62086A,PINK RETRO BIG FLOWER BAG,2,17/06/2011 13:45,1.95,,United Kingdom
571506,20679,EDWARDIAN PARASOL RED,2,17/10/2011 15:22,5.95,15355.0,United Kingdom
